21.760000;2.530000;0.610000,-40.590000;28.150000;4.260000,-37.549999;-6.960000;1.650000,1,12
29.660000;22.670000;3.230000,-42.700001;8.500000;2.570000,-32.520000;36.959999;2.230000,0,-1
3.230000;36.459999;1.950000,24.950001;26.110001;1.480000,-34.459999;39.389999;3.040000,0,-1
-43.169998;3.950000;2.560000,-24.150000;42.119999;2.290000,37.830002;23.129999;0.970000,0,-1
-43.770000;36.939999;1.490000,-2.300000;25.969999;3.880000,44.470001;15.170000;2.920000,0,-1
30.549999;1.940000;1.620000,21.270000;30.639999;2.480000,-15.080000;17.370001;2.870000,1,12
-22.830000;-8.350000;3.280000,-40.459999;23.860001;5.190000,-27.940001;34.389999;3.360000,0,-1
27.940001;20.340000;4.530000,-29.469999;-3.180000;3.230000,-42.130001;8.800000;5.780000,1,16
42.349998;16.400000;1.880000,4.830000;31.719999;0.450000,-27.879999;-6.220000;1.960000,1,16
42.200001;-9.370000;5.600000,-40.369999;8.920000;0.150000,-18.490000;41.810001;1.960000,0,-1
21.760000;2.530000;0.610000,-40.590000;28.150000;4.260000,-37.549999;-6.960000;1.650000,1,-1
30.549999;1.940000;1.620000,21.270000;30.639999;2.480000,-15.080000;17.370001;2.870000,1,12
30.549999;1.940000;1.620000,21.270000;30.639999;5.030000,-27.879999;-6.220000;1.960000,1,12
42.349998;16.400000;1.880000,4.830000;27.400000;0.450000,-15.080000;17.370001;2.870000,1,16
21.760000;2.530000;0.610000,8.700000;42.299999;4.260000,-15.080000;17.370001;2.870000,1,12
30.549999;1.940000;1.620000,-7.000000;30.639999;2.480000,-37.549999;-6.960000;1.650000,1,12
27.940001;20.340000;5.360000,4.830000;31.719999;0.450000,-27.879999;-6.220000;1.960000,0,-1
42.349998;16.400000;5.680000,-29.469999;-3.180000;3.230000,-42.130001;8.800000;5.780000,0,-1
30.549999;1.940000;1.620000,41.799999;14.700000;4.260000,-37.549999;-6.960000;1.650000,1,12
21.760000;2.530000;0.610000,-33.200001;33.599998;2.480000,-15.080000;17.370001;2.870000,1,12
21.760000;2.530000;0.610000,-40.590000;28.150000;4.260000,-37.549999;-6.960000;1.650000,1,12
30.549999;1.940000;1.620000,21.270000;30.639999;2.480000,-15.080000;17.370001;2.870000,1,12
30.549999;1.940000;1.620000,-40.590000;28.150000;0.500000,-37.549999;-6.960000;1.650000,1,12
21.760000;2.530000;0.500000,-7.000000;30.639999;2.480000,-37.549999;-6.960000;1.650000,1,12
42.349998;5.200000;1.880000,-42.799999;30.639999;2.480000,-37.549999;-6.960000;1.650000,0,-1
30.549999;1.940000;4.180000,4.830000;27.400000;0.450000,-15.080000;17.370001;2.870000,1,12
21.760000;2.530000;0.610000,8.700000;42.299999;5.030000,-37.549999;-6.960000;1.650000,1,16
30.549999;41.000000;1.620000,-7.000000;30.639999;2.480000,-15.080000;17.370001;2.870000,1,-1
-43.400002;1.940000;1.620000,21.270000;30.639999;5.030000,-37.549999;-6.960000;1.650000,0,-1
21.760000;2.530000;0.610000,-40.590000;28.150000;4.260000,-27.879999;-6.220000;1.960000,1,12
21.760000;2.530000;0.610000,-40.590000;28.150000;4.260000,-37.549999;-6.960000;1.650000,1,12
30.549999;1.940000;1.620000,21.270000;30.639999;2.480000,-15.080000;17.370001;2.870000,1,12
30.549999;1.940000;4.180000,-40.590000;15.300000;4.260000,-37.549999;-6.960000;1.650000,1,12
-29.799999;2.530000;0.610000,4.830000;27.400000;3.190000,-15.080000;17.370001;2.870000,0,-1
32.900002;1.940000;1.620000,-33.400002;30.639999;2.480000,-27.879999;-6.220000;1.960000,1,12
21.760000;17.200001;0.610000,-40.590000;28.150000;4.260000,-15.080000;17.370001;2.870000,1,12
30.549999;41.000000;2.300000,-40.590000;28.150000;3.570000,-37.549999;-6.960000;1.650000,0,-1
30.549999;1.940000;1.620000,25.500000;30.639999;2.480000,-15.080000;17.370001;2.870000,1,12
30.549999;19.100000;1.620000,4.830000;27.400000;3.760000,-15.080000;17.370001;2.870000,0,-1
