22.080000;15.910000;2.330000,40.520000;-6.980000;1.640000,-9.200000;39.650002;0.310000,1,12
-41.419998;1.520000;2.020000,-1.470000;42.389999;5.520000,-31.760000;43.560001;1.320000,0,-1
-29.160000;-6.840000;5.350000,44.880001;28.059999;2.920000,22.780001;22.639999;1.990000,1,14
-36.200001;37.470001;2.060000,41.380001;-8.350000;0.930000,-24.760000;20.030001;1.880000,1,16
-13.330000;43.279999;0.560000,-43.790001;2.460000;2.310000,-39.419998;15.340000;5.420000,1,16
14.510000;38.000000;5.640000,-36.860001;-1.150000;5.270000,3.910000;30.920000;1.630000,0,-1
-9.640000;19.370001;0.390000,-13.300000;33.860001;2.590000,26.059999;1.060000;3.520000,1,14
34.439999;15.380000;1.410000,-24.590000;22.559999;5.110000,17.510000;23.420000;1.070000,1,12
-43.389999;41.220001;4.540000,19.459999;42.189999;3.620000,-27.629999;22.410000;2.680000,0,-1
-30.080000;37.450001;1.420000,33.970001;21.190001;1.380000,-27.430000;26.090000;3.060000,1,16
22.080000;15.910000;2.330000,40.520000;-6.980000;1.640000,-9.200000;39.650002;0.310000,1,12
-29.160000;-6.840000;5.350000,44.880001;28.059999;2.920000,22.780001;22.639999;1.990000,1,14
34.439999;15.380000;1.410000,31.799999;33.860001;2.590000,26.059999;1.060000;3.520000,1,14
-9.640000;19.370001;0.390000,-24.590000;22.559999;3.500000,17.510000;23.420000;1.070000,1,16
-30.080000;37.450001;0.990000,33.970001;21.190001;1.380000,-24.760000;20.030001;1.880000,1,13
-36.200001;37.470001;5.420000,41.380001;-8.350000;3.730000,-27.430000;26.090000;3.060000,0,-1
-11.500000;37.470001;5.330000,44.880001;28.059999;2.920000,22.780001;22.639999;1.990000,1,14
-29.160000;-6.840000;5.080000,41.380001;-8.350000;0.930000,-24.760000;20.030001;1.880000,0,-1
34.439999;15.380000;4.350000,41.380001;-8.350000;0.190000,-24.760000;20.030001;1.880000,0,-1
-36.200001;37.470001;2.060000,-24.590000;22.559999;2.610000,17.510000;23.420000;1.070000,1,14
22.080000;15.910000;2.330000,40.520000;-6.980000;1.640000,-9.200000;39.650002;0.310000,1,12
-29.160000;-6.840000;5.350000,44.880001;28.059999;2.920000,22.780001;22.639999;1.990000,1,14
-36.200001;37.470001;2.060000,-24.590000;26.900000;2.610000,26.059999;1.060000;3.520000,1,14
34.439999;15.380000;1.410000,29.500000;41.000000;2.590000,17.510000;23.420000;1.070000,1,12
34.439999;15.380000;2.730000,8.500000;33.860001;2.590000,-9.200000;39.650002;0.310000,0,-1
22.080000;15.910000;2.330000,-40.000000;-6.980000;1.640000,26.059999;1.060000;3.520000,1,14
34.439999;15.380000;1.410000,41.799999;28.059999;2.920000,22.780001;22.639999;1.990000,1,14
14.000000;37.470001;2.180000,31.799999;33.860001;2.590000,26.059999;1.060000;3.520000,1,14
-9.640000;19.370001;0.390000,-24.590000;-7.100000;3.500000,22.780001;22.639999;1.990000,1,14
-11.500000;37.470001;5.330000,-29.200001;28.059999;2.920000,17.510000;23.420000;1.070000,1,14
22.080000;15.910000;2.330000,40.520000;-6.980000;1.640000,-9.200000;39.650002;0.310000,1,12
-29.160000;-6.840000;5.350000,44.880001;28.059999;2.920000,22.780001;22.639999;1.990000,1,14
34.439999;15.380000;1.410000,-30.600000;41.000000;2.440000,17.510000;23.420000;1.070000,1,12
-30.799999;15.380000;1.410000,33.299999;41.000000;2.590000,17.510000;23.420000;1.070000,0,-1
-36.200001;37.470001;3.880000,-24.590000;26.900000;4.640000,22.780001;22.639999;1.990000,1,14
34.439999;15.380000;1.410000,41.799999;28.059999;2.920000,26.059999;1.060000;3.520000,1,14
-29.160000;-6.840000;5.350000,44.880001;28.059999;2.920000,17.510000;23.420000;1.070000,0,-1
34.439999;15.380000;1.410000,29.500000;43.700001;5.810000,22.780001;22.639999;1.990000,1,14
-36.200001;37.470001;2.060000,44.880001;28.059999;2.920000,22.780001;22.639999;1.990000,1,14
-29.160000;-6.840000;4.850000,-24.590000;35.299999;2.610000,26.059999;1.060000;3.520000,1,14
22.080000;15.910000;2.330000,40.520000;-6.980000;1.640000,-9.200000;39.650002;0.310000,1,12
-29.160000;-6.840000;5.350000,44.880001;28.059999;2.920000,22.780001;22.639999;1.990000,1,16
-29.160000;17.900000;5.350000,44.880001;-3.400000;2.920000,22.780001;22.639999;1.990000,1,16
