x,y,risk
20.200001,13.02,0.9635416666666666
21.799999,13.02,0.9635416666666666
25.700001,26.799999,0.8372093023255814
21.799999,12.2,0.9635416666666666
16.68,24.799999,0.8372093023255814
27.49,13.02,0.9635416666666666
16.68,24.799999,0.8372093023255814
21.799999,12.2,0.9635416666666666
27.49,13.02,0.9635416666666666
21.799999,12.2,0.9635416666666666
20.200001,13.02,0.9635416666666666
20.200001,13.02,0.9635416666666666
16.68,17.299999,0.8372093023255814
16.68,24.799999,0.8372093023255814
27.49,13.02,0.9635416666666666
21.799999,12.2,0.9635416666666666
16.68,24.799999,0.8372093023255814
16.68,24.799999,0.8372093023255814
21.799999,12.2,0.9635416666666666
20.200001,13.02,0.9635416666666666
37.200001,13.02,1.0
16.68,24.799999,0.8372093023255814
21.799999,12.2,0.9635416666666666
16.68,24.799999,0.8372093023255814
27.49,13.02,0.9635416666666666
27.49,13.02,0.9635416666666666
16.68,24.799999,0.8372093023255814
13.4,24.799999,0.9337748344370861
16.68,24.799999,0.8372093023255814
16.68,24.799999,0.8372093023255814
19.799999,12.2,0.9635416666666666
16.68,24.799999,0.8372093023255814
27.49,13.02,0.9635416666666666
27.49,13.02,0.9635416666666666
19.799999,12.2,0.9635416666666666
31.6,24.799999,1.0
16.68,24.799999,0.8372093023255814
27.49,13.02,0.9635416666666666
27.49,18.9,1.0
16.68,24.799999,0.8372093023255814
16.68,24.799999,0.8372093023255814
27.49,13.02,0.9635416666666666
16.68,24.799999,0.8372093023255814
27.49,13.02,0.9635416666666666
37.07,8.8,1.0
27.49,13.02,0.9635416666666666
27.49,18.9,1.0
27.49,13.02,0.9635416666666666
16.68,24.799999,0.8372093023255814
29.5,21.639999,1.0
16.68,24.799999,0.8372093023255814
27.49,13.02,0.9635416666666666
27.49,13.02,0.9635416666666666
16.68,24.799999,0.8372093023255814
29.5,21.639999,1.0
27.49,13.02,0.9635416666666666
27.49,11.4,0.9635416666666666
27.49,13.02,0.9635416666666666
16.68,24.799999,0.8372093023255814
16.68,24.799999,0.8372093023255814
27.49,13.02,0.9635416666666666
27.49,13.02,0.9635416666666666
27.49,13.02,0.9635416666666666
27.49,13.02,0.9635416666666666
27.49,13.02,0.9635416666666666
27.49,13.02,0.9635416666666666
27.49,11.4,0.9635416666666666
27.49,13.02,0.9635416666666666
27.49,7.3,0.9635416666666666
16.68,24.799999,0.8372093023255814
27.49,13.02,0.9635416666666666
27.49,13.02,0.9635416666666666
27.49,13.02,0.9635416666666666
27.49,13.02,0.9635416666666666
27.49,7.3,0.9635416666666666
27.49,13.02,0.9635416666666666
27.49,13.02,0.9635416666666666
27.49,13.02,0.9635416666666666
16.68,24.799999,0.8372093023255814
27.49,13.02,0.9635416666666666
27.49,13.02,0.9635416666666666
27.49,13.02,0.9635416666666666
27.49,13.02,0.9635416666666666
27.49,13.02,0.9635416666666666
27.49,13.02,0.9635416666666666
27.49,26.299999,0.8372093023255814
16.68,24.799999,0.8372093023255814
27.49,13.02,0.9635416666666666
27.49,13.02,0.9635416666666666
27.49,13.02,0.9635416666666666
16.68,24.799999,0.8372093023255814
16.68,24.799999,0.8372093023255814
27.49,13.02,0.9635416666666666
27.49,13.02,0.9635416666666666
16.68,24.799999,0.8372093023255814
27.49,13.02,0.9635416666666666
27.49,13.02,0.9635416666666666
27.49,24.700001,0.8372093023255814
27.49,9.9,0.9635416666666666
16.68,24.799999,0.8372093023255814
27.49,13.02,0.9635416666666666
27.49,15.4,0.9635416666666666
16.68,24.799999,0.8372093023255814
27.49,13.02,0.9635416666666666
27.49,19.1,1.0
27.49,13.02,0.9635416666666666
27.49,13.02,0.9635416666666666
37.43,1.8,0.9830508474576272
27.49,0.4,0.9830508474576272
27.49,13.02,0.9635416666666666
14.4,24.799999,0.8372093023255814
24.1,24.700001,0.8372093023255814
16.68,24.799999,0.8372093023255814
27.49,13.02,0.9635416666666666
27.49,13.02,0.9635416666666666
27.49,19.1,1.0
24.1,7.8,0.9635416666666666
27.49,13.02,0.9635416666666666
27.49,13.02,0.9635416666666666
14.4,24.799999,0.8372093023255814
24.1,24.700001,0.8372093023255814
27.49,19.1,1.0
16.68,24.799999,0.8372093023255814
27.49,13.02,0.9635416666666666
27.49,13.02,0.9635416666666666
16.68,24.799999,0.8372093023255814
27.49,13.02,0.9635416666666666
24.1,7.8,0.9635416666666666
24.1,24.700001,0.8372093023255814
27.49,13.02,0.9635416666666666
16.68,24.799999,0.8372093023255814
16.68,24.799999,0.8372093023255814
34.009998,17.4,1.0
37.23,1.26,0.9830508474576272
26.870001,5.71,0.9635416666666666
30.870001,5.59,0.9830508474576272
36.240002,12.61,1.0
34.009998,17.4,1.0
37.23,1.26,0.9830508474576272
20.059999,15.12,0.9635416666666666
26.870001,5.71,0.9635416666666666
34.009998,15.1,1.0
30.870001,5.59,0.9830508474576272
30.870001,5.59,0.9830508474576272
26.870001,5.71,0.9635416666666666
20.059999,15.12,0.9635416666666666
34.009998,17.4,1.0
37.23,1.26,0.9830508474576272
20.059999,15.12,0.9635416666666666
20.059999,15.12,0.9635416666666666
30.870001,5.59,0.9830508474576272
26.870001,2.1,0.9830508474576272
37.23,1.26,0.9830508474576272
36.240002,12.61,1.0
26.870001,5.71,0.9635416666666666
34.009998,17.4,1.0
37.23,1.26,0.9830508474576272
37.23,1.26,0.9830508474576272
37.23,1.26,0.9830508474576272
34.009998,17.4,1.0
34.009998,17.4,1.0
32.0,12.61,1.0
37.23,1.26,0.9830508474576272
34.009998,17.4,1.0
26.870001,21.200001,1.0
34.009998,17.4,1.0
37.23,1.26,0.9830508474576272
36.240002,12.61,1.0
31.4,12.61,0.9635416666666666
26.870001,2.1,0.9830508474576272
34.009998,17.4,1.0
34.009998,17.4,1.0
37.23,1.26,0.9830508474576272
34.009998,17.4,1.0
37.23,1.26,0.9830508474576272
34.009998,17.4,1.0
34.009998,17.4,1.0
37.23,1.26,0.9830508474576272
31.4,12.61,0.9635416666666666
37.23,1.26,0.9830508474576272
26.870001,2.1,0.9830508474576272
26.870001,2.1,0.9830508474576272
37.23,1.26,0.9830508474576272
34.009998,17.4,1.0
37.23,1.26,0.9830508474576272
37.23,1.26,0.9830508474576272
37.23,-1.9,0.9830508474576272
37.23,1.26,0.9830508474576272
37.23,1.26,0.9830508474576272
34.009998,17.4,1.0
26.870001,2.1,0.9830508474576272
37.23,1.26,0.9830508474576272
26.870001,2.1,0.9830508474576272
34.009998,17.4,1.0
37.23,1.26,0.9830508474576272
26.870001,2.1,0.9830508474576272
26.870001,2.1,0.9830508474576272
19.799999,24.280001,0.8372093023255814
31.4,12.61,0.9635416666666666
37.23,1.26,0.9830508474576272
26.870001,2.1,0.9830508474576272
37.23,1.26,0.9830508474576272
37.23,1.26,0.9830508474576272
34.009998,17.4,1.0
37.23,1.26,0.9830508474576272
19.799999,24.280001,0.8372093023255814
19.799999,24.280001,0.8372093023255814
37.23,1.26,0.9830508474576272
37.23,1.26,0.9830508474576272
37.23,1.26,0.9830508474576272
26.870001,2.1,0.9830508474576272
34.009998,17.4,1.0
37.23,1.26,0.9830508474576272
34.009998,17.4,1.0
37.23,1.26,0.9830508474576272
37.23,3.1,0.9830508474576272
34.009998,17.4,1.0
37.23,3.1,0.9830508474576272
19.799999,24.280001,0.8372093023255814
26.870001,2.1,0.9830508474576272
37.23,1.26,0.9830508474576272
26.870001,2.1,0.9830508474576272
34.009998,17.4,1.0
37.23,1.26,0.9830508474576272
37.23,1.26,0.9830508474576272
37.23,3.1,0.9830508474576272
37.23,3.1,0.9830508474576272
37.23,1.26,0.9830508474576272
34.009998,17.4,1.0
37.23,3.1,0.9830508474576272
37.23,1.26,0.9830508474576272
37.23,1.26,0.9830508474576272
34.009998,17.4,1.0
37.23,1.26,0.9830508474576272
37.23,3.1,0.9830508474576272
37.23,1.26,0.9830508474576272
34.009998,17.4,1.0
34.009998,17.4,1.0
19.799999,27.6,0.8372093023255814
37.23,3.1,0.9830508474576272
34.009998,17.4,1.0
37.23,1.26,0.9830508474576272
34.009998,17.4,1.0
34.009998,17.4,1.0
34.009998,17.4,1.0
34.009998,17.4,1.0
34.009998,17.4,1.0
24.0,17.4,0.9635416666666666
34.009998,12.3,1.0
34.009998,17.4,1.0
37.23,1.26,0.9830508474576272
37.23,1.26,0.9830508474576272
34.009998,17.4,1.0
34.009998,17.4,1.0
34.009998,17.4,1.0
34.009998,17.4,1.0
34.009998,17.4,1.0
34.009998,17.4,1.0
34.009998,17.4,1.0
34.009998,17.4,1.0
37.23,1.26,0.9830508474576272
34.009998,17.4,1.0
34.009998,17.4,1.0
34.009998,17.4,1.0
37.23,1.26,0.9830508474576272
34.009998,17.4,1.0
34.009998,17.4,1.0
34.009998,17.4,1.0
34.009998,17.4,1.0
37.23,1.26,0.9830508474576272
34.009998,17.4,1.0
17.700001,24.280001,0.8372093023255814
34.009998,17.4,1.0
34.009998,17.4,1.0
34.009998,17.4,1.0
34.009998,17.4,1.0
37.23,1.26,0.9830508474576272
34.009998,17.4,1.0
37.23,1.26,0.9830508474576272
34.009998,17.4,1.0
37.23,-2.0,0.9830508474576272
34.009998,17.4,1.0
21.799999,7.0,0.9635416666666666
37.23,1.26,0.9830508474576272
34.009998,17.4,1.0
34.009998,17.4,1.0
34.009998,17.4,1.0
34.009998,17.4,1.0
37.23,1.26,0.9830508474576272
34.009998,18.299999,1.0
34.009998,17.4,1.0
34.009998,17.4,1.0
34.009998,17.4,1.0
37.23,1.26,0.9830508474576272
14.05,28.950001,0.9337748344370861
18.799999,24.280001,0.8372093023255814
34.009998,17.4,1.0
34.009998,17.4,1.0
37.23,1.26,0.9830508474576272
37.23,1.26,0.9830508474576272
34.009998,17.4,1.0
34.009998,17.4,1.0
34.009998,17.4,1.0
18.799999,24.280001,0.8372093023255814
34.009998,17.4,1.0
14.05,28.950001,0.9337748344370861
34.009998,17.4,1.0
37.23,1.26,0.9830508474576272
34.009998,17.4,1.0
34.009998,17.4,1.0
34.009998,17.4,1.0
34.009998,17.4,1.0
34.009998,17.4,1.0
14.05,28.950001,0.9337748344370861
34.009998,17.4,1.0
34.009998,17.4,1.0
34.009998,17.4,1.0
37.23,1.26,0.9830508474576272
34.009998,17.4,1.0
34.009998,14.6,1.0
34.009998,17.4,1.0
34.009998,17.4,1.0
34.009998,17.4,1.0
34.009998,17.4,1.0
34.009998,17.4,1.0
37.23,1.26,0.9830508474576272
34.009998,17.4,1.0
34.009998,17.4,1.0
34.009998,17.4,1.0
34.009998,17.4,1.0
34.009998,17.4,1.0
34.009998,14.6,1.0
34.009998,17.4,1.0
34.009998,17.4,1.0
37.23,1.26,0.9830508474576272
34.009998,17.4,1.0
34.009998,17.4,1.0
34.009998,14.6,1.0
34.009998,17.4,1.0
34.009998,17.4,1.0
34.009998,13.7,1.0
18.299999,17.4,0.8372093023255814
34.009998,14.1,1.0
34.009998,17.4,1.0
37.23,1.26,0.9830508474576272
34.009998,17.4,1.0
34.009998,17.4,1.0
34.009998,17.4,1.0
34.009998,17.4,1.0
14.05,28.950001,0.9337748344370861
37.23,1.26,0.9830508474576272
37.23,1.26,0.9830508474576272
34.009998,17.4,1.0
37.23,1.26,0.9830508474576272
37.23,1.26,0.9830508474576272
34.009998,17.4,1.0
37.23,1.26,0.9830508474576272
14.05,28.950001,0.9337748344370861
37.23,1.26,0.9830508474576272
34.009998,17.4,1.0
34.009998,17.4,1.0
34.009998,17.4,1.0
37.23,1.26,0.9830508474576272
37.23,1.26,0.9830508474576272
37.23,1.26,0.9830508474576272
37.23,1.26,0.9830508474576272
34.009998,17.4,1.0
37.23,-7.9,0.9830508474576272
37.23,1.26,0.9830508474576272
37.23,-7.5,0.9830508474576272
34.009998,17.4,1.0
37.23,1.26,0.9830508474576272
37.23,1.26,0.9830508474576272
37.23,1.26,0.9830508474576272
37.23,1.26,0.9830508474576272
37.23,1.26,0.9830508474576272
37.23,1.26,0.9830508474576272
37.23,1.26,0.9830508474576272
37.23,1.26,0.9830508474576272
34.009998,17.4,1.0
34.009998,17.4,1.0
37.23,1.26,0.9830508474576272
34.009998,17.4,1.0
37.23,-2.8,0.9830508474576272
37.23,1.26,0.9830508474576272
37.23,1.26,0.9830508474576272
37.23,1.26,0.9830508474576272
37.23,11.7,1.0
34.009998,17.4,1.0
37.23,1.26,0.9830508474576272
37.23,1.26,0.9830508474576272
37.23,1.26,0.9830508474576272
37.23,11.7,1.0
37.23,-8.0,0.9830508474576272
34.009998,17.4,1.0
34.009998,17.4,1.0
37.23,11.7,1.0
34.009998,17.4,1.0
34.009998,17.4,1.0
37.23,1.26,0.9830508474576272
37.23,1.26,0.9830508474576272
37.23,-8.0,0.9830508474576272
37.23,1.26,0.9830508474576272
37.23,1.26,0.9830508474576272
37.23,1.26,0.9830508474576272
37.23,11.7,1.0
34.009998,17.4,1.0
34.009998,17.4,1.0
37.23,1.26,0.9830508474576272
37.23,1.26,0.9830508474576272
37.23,1.26,0.9830508474576272
37.23,1.26,0.9830508474576272
37.23,1.26,0.9830508474576272
37.23,4.5,0.9830508474576272
37.23,1.26,0.9830508474576272
37.23,-2.5,0.9830508474576272
34.009998,17.4,1.0
34.009998,17.4,1.0
11.54,30.110001,0.9337748344370861
27.15,9.81,0.9635416666666666
19.700001,18.799999,0.8372093023255814
11.54,30.110001,0.9337748344370861
27.15,9.81,0.9635416666666666
19.700001,18.799999,0.8372093023255814
19.700001,18.799999,0.8372093023255814
11.54,30.110001,0.9337748344370861
27.15,9.81,0.9635416666666666
19.700001,18.799999,0.8372093023255814
19.700001,18.799999,0.8372093023255814
11.54,30.110001,0.9337748344370861
27.15,9.81,0.9635416666666666
-12.9,18.799999,0.75
-5.4,31.450001,0.46153846153846156
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
19.700001,18.799999,0.8372093023255814
19.700001,18.799999,0.8372093023255814
27.15,9.81,0.9635416666666666
27.15,9.81,0.9635416666666666
11.54,30.110001,0.9337748344370861
27.15,9.81,0.9635416666666666
11.54,30.110001,0.9337748344370861
-12.9,18.799999,0.75
19.700001,24.799999,0.8372093023255814
19.700001,18.799999,0.8372093023255814
11.54,30.110001,0.9337748344370861
27.15,9.81,0.9635416666666666
19.700001,18.799999,0.8372093023255814
27.15,9.81,0.9635416666666666
11.54,30.110001,0.9337748344370861
27.15,9.81,0.9635416666666666
27.15,9.81,0.9635416666666666
27.15,9.81,0.9635416666666666
11.54,30.110001,0.9337748344370861
11.54,32.599998,0.9337748344370861
19.700001,18.799999,0.8372093023255814
19.700001,18.799999,0.8372093023255814
27.15,9.81,0.9635416666666666
11.54,30.110001,0.9337748344370861
27.15,9.81,0.9635416666666666
11.54,30.110001,0.9337748344370861
19.700001,18.799999,0.8372093023255814
19.700001,18.799999,0.8372093023255814
11.54,30.110001,0.9337748344370861
27.15,15.6,0.9635416666666666
11.54,32.599998,0.9337748344370861
11.54,32.599998,0.9337748344370861
27.15,9.81,0.9635416666666666
11.54,30.110001,0.9337748344370861
27.15,9.81,0.9635416666666666
27.15,9.81,0.9635416666666666
19.700001,18.799999,0.8372093023255814
11.54,32.599998,0.9337748344370861
27.15,9.81,0.9635416666666666
19.700001,18.799999,0.8372093023255814
19.700001,18.799999,0.8372093023255814
11.54,32.599998,0.9337748344370861
11.54,30.110001,0.9337748344370861
27.15,9.81,0.9635416666666666
11.54,30.110001,0.9337748344370861
11.54,25.200001,0.9337748344370861
2.2,31.9,0.46153846153846156
27.15,9.81,0.9635416666666666
19.700001,18.799999,0.8372093023255814
27.15,9.81,0.9635416666666666
11.54,32.599998,0.9337748344370861
11.54,30.110001,0.9337748344370861
27.15,9.81,0.9635416666666666
11.54,29.200001,0.9337748344370861
19.700001,18.799999,0.8372093023255814
27.15,9.81,0.9635416666666666
11.54,30.110001,0.9337748344370861
19.700001,18.799999,0.8372093023255814
11.54,32.599998,0.9337748344370861
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
27.15,9.81,0.9635416666666666
11.54,32.599998,0.9337748344370861
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
19.700001,18.799999,0.8372093023255814
27.15,9.3,0.9635416666666666
11.54,30.110001,0.9337748344370861
27.15,9.81,0.9635416666666666
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
27.15,9.81,0.9635416666666666
19.700001,18.799999,0.8372093023255814
-4.1,30.110001,0.46153846153846156
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
27.15,9.81,0.9635416666666666
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
1.1,34.380001,0.46153846153846156
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
27.15,9.81,0.9635416666666666
11.54,30.110001,0.9337748344370861
27.15,9.81,0.9635416666666666
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
27.15,9.81,0.9635416666666666
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
19.700001,18.799999,0.8372093023255814
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
27.15,9.81,0.9635416666666666
11.54,30.110001,0.9337748344370861
11.54,25.6,0.9337748344370861
9.1,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
19.700001,18.799999,0.8372093023255814
19.700001,18.799999,0.8372093023255814
19.700001,18.799999,0.8372093023255814
11.54,30.110001,0.9337748344370861
27.15,9.81,0.9635416666666666
11.54,30.110001,0.9337748344370861
11.54,25.6,0.9337748344370861
11.54,30.110001,0.9337748344370861
9.1,30.110001,0.9337748344370861
11.54,25.6,0.9337748344370861
11.54,30.110001,0.9337748344370861
27.15,9.81,0.9635416666666666
27.15,9.81,0.9635416666666666
27.15,9.81,0.9635416666666666
19.700001,18.799999,0.8372093023255814
11.54,25.6,0.9337748344370861
11.54,25.6,0.9337748344370861
-14.9,18.299999,0.75
11.54,25.6,0.9337748344370861
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
27.15,9.81,0.9635416666666666
11.54,25.6,0.9337748344370861
11.54,30.110001,0.9337748344370861
-14.9,18.299999,0.75
-14.9,18.299999,0.75
27.15,9.81,0.9635416666666666
27.15,9.81,0.9635416666666666
11.54,30.110001,0.9337748344370861
27.15,9.81,0.9635416666666666
11.54,25.6,0.9337748344370861
11.54,30.110001,0.9337748344370861
11.54,25.6,0.9337748344370861
11.54,30.110001,0.9337748344370861
11.54,25.6,0.9337748344370861
-14.9,18.299999,0.75
11.54,30.110001,0.9337748344370861
27.15,9.81,0.9635416666666666
-14.9,18.299999,0.75
11.54,25.6,0.9337748344370861
7.9,34.380001,0.9337748344370861
11.54,25.6,0.9337748344370861
11.54,25.6,0.9337748344370861
-14.9,18.299999,0.75
11.54,25.6,0.9337748344370861
-14.9,18.299999,0.75
11.54,30.110001,0.9337748344370861
27.15,9.81,0.9635416666666666
11.54,25.6,0.9337748344370861
-2.8,31.450001,0.46153846153846156
11.54,25.6,0.9337748344370861
27.15,9.81,0.9635416666666666
-16.0,18.299999,0.75
-14.9,18.299999,0.75
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
27.15,9.81,0.9635416666666666
11.54,25.6,0.9337748344370861
11.54,30.110001,0.9337748344370861
-16.0,18.299999,0.75
-16.0,18.299999,0.75
27.15,9.81,0.9635416666666666
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
27.15,9.81,0.9635416666666666
27.15,9.81,0.9635416666666666
-3.4,31.450001,0.46153846153846156
27.15,9.81,0.9635416666666666
29.1,9.81,0.9635416666666666
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
-16.0,18.299999,0.75
11.54,25.6,0.9337748344370861
11.54,30.110001,0.9337748344370861
27.15,9.81,0.9635416666666666
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
-3.4,31.450001,0.46153846153846156
-3.4,31.450001,0.46153846153846156
11.54,25.6,0.9337748344370861
27.15,9.81,0.9635416666666666
11.54,30.110001,0.9337748344370861
27.15,9.81,0.9635416666666666
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
-3.4,31.450001,0.46153846153846156
-3.4,31.450001,0.46153846153846156
27.15,9.81,0.9635416666666666
27.15,9.81,0.9635416666666666
11.54,30.110001,0.9337748344370861
27.15,9.81,0.9635416666666666
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
11.54,25.6,0.9337748344370861
-3.4,31.450001,0.46153846153846156
-3.4,31.450001,0.46153846153846156
-3.4,31.450001,0.46153846153846156
11.54,30.110001,0.9337748344370861
27.15,9.81,0.9635416666666666
-3.4,31.450001,0.46153846153846156
11.54,25.6,0.9337748344370861
11.54,30.110001,0.9337748344370861
11.54,25.6,0.9337748344370861
11.54,30.110001,0.9337748344370861
27.15,9.81,0.9635416666666666
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
27.15,9.81,0.9635416666666666
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
27.15,9.81,0.9635416666666666
27.5,9.81,0.9635416666666666
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
27.15,9.81,0.9635416666666666
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
11.54,30.110001,0.9337748344370861
27.15,9.81,0.9635416666666666
27.15,9.81,0.9635416666666666
11.54,30.110001,0.9337748344370861
36.799999,8.01,1.0
34.48,2.95,0.9830508474576272
15.28,25.940001,0.8372093023255814
18.34,22.940001,0.8372093023255814
16.440001,22.030001,0.8372093023255814
36.799999,8.01,1.0
34.48,2.95,0.9830508474576272
34.48,2.95,0.9830508474576272
18.34,22.940001,0.8372093023255814
18.34,22.940001,0.8372093023255814
36.799999,8.01,1.0
36.799999,8.01,1.0
34.48,2.95,0.9830508474576272
36.799999,8.01,1.0
34.48,2.95,0.9830508474576272
36.799999,8.01,1.0
34.48,2.95,0.9830508474576272
34.48,2.95,0.9830508474576272
34.48,2.95,0.9830508474576272
34.48,2.95,0.9830508474576272
34.48,2.95,0.9830508474576272
36.799999,8.01,1.0
36.799999,8.01,1.0
36.799999,8.01,1.0
34.48,2.95,0.9830508474576272
36.799999,8.01,1.0
34.48,2.95,0.9830508474576272
