ob1_x,ob1_y,ob1_rot,ob2_x,ob2_y,ob2_rot,ob3_x,ob3_y,ob3_rot,col,id
42.160000,34.130001,1.470000,31.260000,24.760000,5.450000,-34.700001,11.540000,1.670000,0,-1
-19.950001,21.490000,5.880000,-7.080000,40.130001,4.100000,31.059999,32.290001,2.550000,0,-1
-26.080000,34.139999,1.260000,23.600000,30.440001,3.520000,-22.180000,44.189999,2.230000,0,-1
-9.210000,44.570000,1.030000,43.730000,-6.400000,1.920000,-25.549999,32.490002,1.700000,0,-1
38.150002,15.660000,5.680000,-37.900002,1.140000,4.750000,13.100000,33.259998,1.280000,0,-1
33.560001,16.360001,4.180000,43.279999,30.990000,2.330000,-44.349998,-10.800000,4.830000,0,-1
1.530000,23.559999,4.440000,21.110001,27.580000,1.550000,-28.780001,41.880001,2.770000,0,-1
-12.700000,37.400002,1.600000,-25.770000,-10.700000,5.410000,40.150002,16.320000,1.060000,0,-1
-26.600000,39.119999,1.690000,17.570000,44.910000,3.620000,-34.599998,2.670000,0.420000,0,-1
-22.299999,39.119999,2.240000,-36.400002,21.299999,3.000000,40.150002,16.320000,1.060000,0,-1
34.299999,20.860001,0.470000,-25.770000,-10.700000,4.600000,-44.000000,17.610001,0.310000,0,-1
-26.600000,19.299999,2.240000,-36.400002,14.000000,5.820000,40.150002,1.400000,1.060000,0,-1
-26.600000,39.119999,2.240000,-36.400002,-7.070000,1.310000,-44.000000,25.799999,3.450000,0,-1
38.099998,39.119999,2.240000,-36.400002,-7.070000,3.000000,-44.000000,43.799999,3.450000,0,-1
-26.600000,39.119999,3.760000,-36.400002,-7.070000,3.000000,-42.099998,21.500000,1.710000,0,-1
-26.600000,39.119999,2.240000,-36.400002,-7.070000,3.000000,-44.000000,18.000000,3.450000,0,-1
-26.600000,39.119999,2.240000,-36.400002,2.500000,0.690000,40.150002,7.600000,5.340000,0,-1
-26.600000,19.200001,0.940000,-36.400002,-7.070000,3.000000,-39.400002,17.610001,1.710000,0,-1
35.500000,34.299999,2.240000,-36.400002,-7.070000,0.250000,34.700001,17.610001,1.710000,0,-1
-19.700001,20.860001,2.790000,-36.400002,-7.070000,3.000000,20.209999,44.099998,4.490000,0,-1
-22.200001,39.119999,5.910000,-36.400002,36.500000,2.360000,38.700001,17.610001,1.710000,0,-1
-27.000000,20.860001,1.390000,-25.770000,-10.700000,5.110000,-41.599998,16.320000,1.060000,0,-1
-27.100000,20.860001,0.630000,-25.770000,-10.700000,1.420000,-29.700001,44.099998,4.490000,0,-1
20.680000,28.100000,1.390000,-25.770000,22.900000,1.420000,40.150002,16.320000,5.360000,0,-1
-26.600000,1.000000,2.240000,-36.400002,-7.070000,3.000000,34.500000,44.099998,4.490000,0,-1
20.680000,23.900000,1.390000,-36.400002,-7.070000,3.000000,-29.700001,44.099998,2.530000,0,-1
-24.100000,20.860001,1.390000,-25.770000,-10.700000,1.170000,-39.900002,-3.700000,1.060000,0,-1
-7.800000,20.860001,1.390000,-25.770000,-10.700000,5.410000,40.150002,16.320000,1.060000,0,-1
20.680000,43.099998,1.390000,-25.770000,22.900000,1.420000,40.150002,16.320000,1.060000,0,-1
-8.000000,20.860001,1.390000,-25.770000,-1.500000,1.420000,40.150002,16.320000,1.060000,0,-1
-26.600000,39.119999,2.240000,-36.400002,-7.070000,3.000000,-34.700001,17.610001,5.700000,0,-1
-26.600000,39.119999,2.240000,-36.400002,-7.070000,3.000000,40.150002,16.320000,0.810000,0,-1
20.680000,39.500000,1.390000,-25.770000,36.200001,0.480000,-30.299999,17.610001,4.370000,0,-1
-38.200001,20.860001,1.390000,-25.770000,-10.700000,5.410000,40.150002,16.320000,0.850000,0,-1
-35.200001,20.860001,5.010000,36.200001,-10.700000,0.570000,40.150002,28.000000,1.060000,0,-1
20.680000,30.100000,5.010000,-25.770000,-9.200000,5.410000,40.150002,16.320000,1.060000,0,-1
-9.000000,20.860001,1.390000,-25.770000,-10.700000,0.290000,39.200001,41.200001,0.240000,0,-1
-33.500000,20.860001,1.390000,-44.599998,28.200001,0.690000,40.150002,25.799999,2.020000,0,-1
-7.300000,20.860001,4.110000,-25.770000,32.900002,2.600000,-30.299999,17.610001,4.370000,0,-1
20.680000,33.599998,5.940000,-25.770000,32.900002,2.610000,-30.299999,17.610001,4.370000,0,-1
28.500000,20.860001,3.940000,25.400000,32.900002,2.600000,-30.299999,17.610001,4.370000,0,-1
