,x,y,radius,num_samples,col_prob
0,28.61389522084369,14.34724558560795,8.588730403378975,364,0.6920152091254753
1,-10.157459286644958,27.527263801302936,7.356651792738195,277,0.8878205128205128
2,35.72433752727271,3.9233506493506667,4.225843172560059,351,0.9116883116883117
3,13.49108107722007,27.829807119691118,5.153779041098701,234,0.8478260869565217
