-27.940001;34.660000;4.050000,-38.660000;10.740000;2.770000,8.500000;27.459999;5.210000,1,14
-36.090000;31.549999;0.900000,-18.940001;37.419998;3.870000,35.259998;15.720000;1.760000,0,-1
42.790001;10.690000;4.810000,-20.750000;25.010000;3.350000,-24.709999;37.799999;1.070000,0,-1
-17.150000;41.480000;5.060000,38.419998;37.040001;3.830000,-36.450001;3.610000;5.440000,0,-1
-19.400000;28.500000;5.610000,30.840000;3.690000;4.810000,-41.889999;17.490000;0.080000,0,-1
-13.980000;44.610001;4.200000,11.430000;44.029999;0.990000,-19.500000;29.760000;4.700000,0,-1
-34.860001;-11.540000;1.380000,44.380001;33.910000;0.420000,4.570000;42.169998;4.930000,0,-1
1.920000;43.900002;1.280000,-17.480000;43.669998;0.810000,-44.869999;-0.360000;1.910000,0,-1
37.160000;7.620000;0.430000,13.260000;29.760000;3.550000,-43.590000;0.600000;1.700000,1,13
-35.759998;8.270000;0.180000,43.560001;-1.420000;3.390000,-26.450001;-12.840000;0.370000,0,-1
-27.940001;34.660000;4.050000,-38.660000;10.740000;2.770000,8.500000;27.459999;5.210000,1,14
37.160000;7.620000;0.430000,13.260000;29.760000;3.550000,-43.590000;0.600000;1.700000,1,13
-27.940001;31.299999;4.050000,-38.660000;10.740000;5.090000,8.500000;27.459999;5.210000,1,14
-27.940001;34.660000;2.400000,-38.660000;2.500000;2.770000,8.500000;27.459999;5.210000,1,14
37.160000;7.620000;1.690000,13.260000;29.760000;0.200000,-43.590000;0.600000;1.700000,1,13
37.160000;7.620000;0.510000,13.260000;29.760000;3.550000,-43.590000;0.600000;1.700000,1,13
37.160000;7.620000;3.100000,-38.660000;10.740000;2.770000,8.500000;27.459999;5.210000,1,14
-35.000000;34.660000;4.050000,13.260000;29.760000;3.550000,-43.590000;0.600000;1.700000,1,13
-27.940001;34.660000;5.580000,-38.660000;10.740000;2.770000,8.500000;27.459999;5.210000,1,14
-27.940001;34.660000;4.050000,-38.660000;3.300000;2.770000,8.500000;27.459999;5.210000,1,14
-27.940001;34.660000;4.050000,-38.660000;10.740000;2.770000,8.500000;27.459999;5.210000,1,14
37.160000;7.620000;0.430000,13.260000;29.760000;3.550000,-43.590000;0.600000;1.700000,1,13
-27.940001;7.000000;4.050000,13.260000;29.760000;3.550000,-43.590000;0.600000;1.700000,1,13
37.160000;7.620000;5.580000,-38.660000;0.400000;2.770000,8.500000;27.459999;5.210000,1,14
