ob1_x,ob1_y,ob1_rot,ob2_x,ob2_y,ob2_rot,ob3_x,ob3_y,ob3_rot,col,id
-26.500000,-10.480000,0.030000,15.500000,25.459999,5.510000,25.430000,39.700001,1.580000,1,10
-26.500000,-10.480000,5.700000,15.500000,25.459999,5.510000,25.430000,39.700001,1.580000,1,1
-26.500000,-10.480000,0.030000,15.500000,25.459999,4.140000,25.430000,39.700001,1.580000,1,10
-26.500000,-10.480000,0.030000,15.500000,25.459999,5.510000,25.430000,39.700001,4.220000,1,10
-26.500000,-10.480000,5.700000,15.500000,25.459999,5.510000,25.430000,39.700001,1.580000,1,10
-26.500000,-10.480000,5.700000,15.500000,25.459999,5.510000,25.430000,39.700001,1.580000,1,10
-26.500000,-10.480000,5.500000,15.500000,25.459999,5.510000,24.100000,39.700001,1.580000,1,10
-26.500000,-10.480000,0.030000,15.500000,25.459999,4.140000,25.430000,39.700001,4.220000,1,10
-26.500000,-10.480000,1.280000,15.500000,25.459999,5.510000,25.430000,39.700001,4.220000,1,10
-26.500000,-10.480000,5.700000,15.500000,25.459999,5.510000,25.430000,39.700001,1.580000,1,10
-26.500000,-10.480000,5.700000,15.500000,25.459999,5.510000,25.430000,39.700001,1.580000,1,10
-26.500000,-10.480000,4.520000,15.500000,25.459999,4.140000,-27.000000,39.700001,4.220000,1,10
-26.500000,-10.480000,1.280000,15.500000,25.459999,5.510000,25.430000,39.700001,4.220000,1,10
-26.500000,-10.480000,5.500000,15.500000,25.459999,5.510000,25.430000,39.700001,1.580000,1,10
-26.500000,38.700001,5.700000,15.500000,25.459999,5.510000,25.430000,39.700001,2.070000,1,10
-38.200001,-10.480000,0.030000,15.500000,25.459999,5.510000,44.299999,39.700001,1.580000,1,10
-26.500000,-10.480000,5.700000,15.500000,25.459999,5.510000,25.430000,39.700001,1.580000,1,10
-26.500000,-10.480000,5.500000,15.500000,25.459999,5.510000,25.430000,39.700001,0.480000,1,-1
-26.500000,-10.480000,0.010000,15.500000,23.799999,5.510000,25.430000,39.700001,1.580000,1,10
-26.500000,-10.480000,5.700000,15.500000,25.459999,5.510000,25.430000,39.700001,1.580000,1,10
-26.500000,1.800000,0.010000,15.500000,23.799999,5.510000,25.430000,39.700001,0.480000,1,10
-26.500000,-10.480000,0.010000,15.100000,23.799999,5.510000,25.430000,39.700001,0.480000,1,10
-26.500000,35.400002,5.500000,15.500000,25.459999,5.510000,-42.400002,39.700001,1.580000,1,10
-26.500000,-10.480000,5.700000,15.500000,25.459999,5.510000,25.430000,39.700001,1.580000,1,10
-26.500000,-10.480000,5.700000,15.500000,25.459999,5.510000,25.430000,39.700001,1.580000,1,10
-26.500000,-10.480000,5.700000,15.500000,25.459999,5.510000,25.430000,39.700001,1.580000,1,10
-26.500000,-10.100000,5.500000,15.500000,23.799999,5.510000,25.430000,39.700001,0.480000,1,-1
-26.500000,22.500000,5.500000,15.500000,23.799999,5.510000,39.400002,39.700001,0.480000,1,1
-26.500000,1.800000,0.010000,15.500000,19.200001,5.510000,-42.400002,39.700001,1.580000,1,13
-26.500000,35.400002,5.500000,15.500000,25.459999,5.510000,25.430000,39.700001,1.580000,1,10
-26.500000,-10.480000,5.700000,15.500000,25.459999,5.510000,-42.400002,39.700001,1.200000,1,10
-26.500000,-10.100000,5.500000,15.500000,23.799999,5.510000,25.430000,39.700001,0.480000,1,10
-26.500000,35.400002,5.500000,15.500000,23.799999,1.310000,25.430000,39.700001,0.480000,1,10
-26.500000,-10.100000,5.500000,15.500000,25.459999,5.510000,25.430000,39.700001,1.580000,1,10
-26.500000,-10.480000,5.700000,15.500000,19.200001,5.510000,-36.000000,39.700001,1.580000,1,13
-26.500000,1.800000,0.010000,15.500000,25.459999,0.250000,25.430000,39.700001,1.580000,1,10
-26.500000,22.500000,5.500000,15.500000,23.799999,2.860000,-42.400002,39.700001,1.580000,1,-1
-26.500000,-10.480000,5.700000,15.500000,25.459999,5.510000,25.430000,39.700001,1.580000,1,10
-26.500000,-10.100000,5.500000,15.500000,23.799999,5.510000,25.430000,39.700001,0.480000,1,10
-26.500000,35.400002,5.500000,15.500000,23.799999,1.310000,25.430000,39.700001,0.480000,1,10
-19.400000,-10.480000,5.700000,15.500000,23.799999,5.510000,25.430000,39.700001,0.480000,1,10
-26.500000,-10.100000,5.500000,15.500000,25.459999,5.510000,25.430000,43.700001,1.580000,1,10
-26.500000,22.500000,5.500000,15.500000,23.799999,0.290000,-42.400002,39.700001,1.580000,1,10
-26.500000,22.500000,5.500000,15.500000,23.799999,2.860000,-42.400002,39.700001,2.300000,1,10
-40.299999,-10.100000,5.500000,15.500000,25.459999,5.510000,25.430000,31.900000,1.580000,1,10
-26.500000,-10.100000,5.500000,15.500000,23.799999,5.510000,25.430000,39.700001,0.480000,1,10
-19.400000,-10.480000,1.420000,15.500000,23.799999,2.860000,-42.400002,39.700001,2.300000,1,10
-26.500000,-10.100000,5.500000,15.500000,23.799999,5.510000,25.430000,39.700001,4.100000,1,10
-26.500000,22.500000,5.500000,-5.400000,25.459999,5.510000,25.430000,43.700001,1.580000,1,13
-26.500000,32.099998,5.500000,15.500000,23.799999,2.860000,-42.400002,39.700001,2.300000,1,10
-19.400000,-10.480000,1.420000,15.500000,23.799999,2.860000,-42.400002,39.700001,2.300000,1,10
-26.500000,-12.700000,5.500000,15.500000,23.799999,5.510000,25.430000,39.700001,0.480000,1,10
-26.500000,22.500000,5.500000,-5.400000,25.459999,5.510000,-0.600000,39.700001,5.960000,1,13
-26.500000,22.500000,2.590000,-5.400000,25.459999,5.510000,25.430000,43.700001,1.580000,1,13
-26.500000,-12.700000,5.500000,15.500000,23.799999,5.510000,25.430000,39.700001,0.480000,1,10
-43.799999,22.500000,5.500000,-5.400000,25.459999,5.510000,-0.600000,39.700001,5.960000,1,13
-26.500000,22.500000,5.500000,-5.400000,25.459999,1.390000,32.799999,39.700001,5.960000,1,13
-19.400000,-10.400000,1.420000,15.500000,23.799999,2.860000,25.430000,39.700001,0.480000,1,10
-26.500000,22.500000,2.590000,15.500000,23.799999,2.860000,-42.400002,39.700001,2.300000,1,10
-28.700001,-10.480000,1.420000,15.500000,23.799999,2.860000,25.430000,39.700001,0.480000,1,1
-26.500000,-12.700000,1.120000,15.500000,23.799999,5.510000,-2.200000,39.700001,2.300000,1,10
-26.500000,-12.700000,5.500000,15.500000,23.799999,5.510000,25.430000,39.700001,0.480000,1,10
-26.500000,-12.700000,5.500000,15.500000,23.799999,5.510000,25.430000,32.400002,0.480000,1,10
-43.799999,16.299999,5.500000,-5.400000,25.459999,5.510000,-11.800000,39.700001,5.960000,1,13
-43.799999,22.500000,5.500000,-5.400000,25.459999,5.510000,-0.600000,39.700001,5.960000,1,13
-26.500000,-12.700000,5.500000,15.500000,23.799999,5.510000,25.430000,32.400002,0.480000,1,10
-26.500000,-12.700000,5.500000,15.500000,23.799999,5.510000,25.430000,39.700001,0.480000,1,10
-26.500000,-12.700000,2.520000,15.500000,23.799999,5.510000,-0.600000,39.700001,5.960000,1,10
-43.799999,22.500000,5.500000,-5.400000,25.459999,5.510000,25.430000,39.700001,2.030000,1,13
-26.500000,26.400000,5.500000,15.500000,23.799999,5.510000,25.430000,39.700001,0.480000,1,10
22.500000,22.500000,5.500000,-5.400000,25.459999,5.510000,20.700001,39.700001,5.960000,1,13
-26.500000,-12.700000,5.500000,15.500000,23.799999,5.510000,25.430000,39.700001,0.480000,1,10
-26.500000,-12.700000,5.500000,15.500000,23.799999,5.510000,25.430000,39.700001,1.250000,1,10
-26.500000,26.400000,5.500000,15.500000,23.799999,5.510000,33.200001,39.700001,0.480000,1,10
-43.799999,22.500000,5.500000,-5.400000,25.459999,5.510000,20.700001,39.700001,5.350000,1,10
-26.500000,-12.700000,5.500000,15.500000,23.799999,5.510000,20.700001,39.700001,0.820000,1,-1
-26.500000,26.400000,2.980000,-6.300000,23.799999,5.510000,25.430000,32.400002,0.480000,1,13
-22.299999,-12.700000,5.500000,15.500000,23.799999,5.510000,25.430000,39.700001,0.480000,1,16
-26.500000,-12.700000,5.500000,15.500000,23.799999,5.510000,25.430000,39.700001,0.480000,1,13
-26.500000,-12.700000,5.500000,15.500000,23.799999,5.510000,25.430000,39.700001,1.250000,1,13
-26.500000,-12.700000,3.590000,15.500000,29.600000,5.510000,25.430000,39.700001,0.480000,1,10
-22.299999,-12.700000,5.500000,15.500000,23.799999,5.510000,25.430000,39.700001,1.060000,1,13
-43.799999,22.500000,5.500000,15.500000,23.799999,5.510000,20.700001,44.700001,0.820000,1,13
-26.500000,-12.700000,5.500000,-5.400000,25.459999,5.510000,20.700001,39.700001,5.350000,1,13
-26.500000,-12.700000,5.500000,15.500000,23.799999,5.510000,25.430000,32.400002,0.480000,1,13
-26.500000,26.400000,2.980000,-6.300000,23.799999,5.510000,25.430000,39.700001,0.480000,1,13
-26.500000,26.400000,2.980000,-6.300000,23.799999,5.510000,25.430000,23.299999,0.480000,1,13
-26.500000,26.400000,2.980000,-6.300000,23.799999,5.510000,2.900000,32.400002,0.480000,1,13
-26.500000,-12.700000,5.500000,15.500000,23.799999,5.510000,25.430000,39.700001,0.480000,1,13
-26.500000,-12.700000,5.500000,15.500000,23.799999,5.510000,25.430000,39.700001,1.250000,1,13
-26.500000,-12.700000,2.270000,15.500000,23.799999,5.510000,2.900000,32.400002,0.480000,1,10
-26.500000,26.400000,2.980000,-6.300000,23.799999,5.510000,25.430000,33.000000,1.250000,1,13
38.099998,26.400000,2.980000,-6.300000,23.799999,5.510000,20.700001,39.700001,5.350000,1,13
-44.400002,-12.700000,5.500000,-5.400000,25.459999,5.510000,25.430000,39.700001,0.480000,1,13
-26.500000,-12.700000,5.500000,15.500000,23.799999,5.510000,25.430000,39.700001,1.250000,1,10
-31.100000,-12.700000,5.500000,-5.400000,25.459999,5.510000,-15.800000,39.700001,5.350000,1,13
-26.500000,-12.700000,5.500000,15.500000,23.799999,5.510000,25.430000,39.700001,0.480000,1,13
-26.500000,-12.700000,5.500000,15.500000,23.799999,5.510000,25.430000,39.700001,1.250000,1,10
38.099998,3.400000,2.200000,15.500000,23.799999,5.510000,25.430000,39.700001,1.250000,1,10
-26.500000,-12.700000,5.970000,15.500000,23.799999,5.510000,25.430000,39.700001,1.250000,1,10
-26.500000,26.400000,2.980000,-6.300000,23.799999,5.510000,25.430000,39.700001,1.250000,1,13
-26.500000,-12.700000,5.500000,15.500000,23.799999,2.720000,25.430000,33.000000,1.250000,1,13
-44.400002,-12.700000,2.250000,-5.400000,25.459999,5.510000,25.430000,39.700001,5.050000,1,10
-26.500000,-12.700000,5.500000,15.500000,23.799999,5.510000,25.430000,39.700001,0.480000,1,10
-26.500000,-12.700000,5.500000,15.500000,23.799999,5.510000,25.430000,39.700001,1.250000,1,10
-26.500000,-12.700000,5.500000,15.500000,23.799999,5.510000,25.430000,39.700001,1.250000,1,13
38.099998,3.400000,2.200000,15.500000,23.799999,5.510000,25.430000,39.700001,1.250000,1,13
-26.500000,-12.700000,5.500000,15.500000,23.799999,5.510000,25.430000,39.700001,1.250000,1,13
-26.500000,-12.700000,5.500000,15.500000,26.700001,5.510000,3.400000,39.700001,0.480000,1,13
38.099998,3.400000,2.140000,15.500000,23.799999,5.510000,25.430000,39.700001,1.250000,1,13
38.099998,3.400000,2.200000,15.500000,23.799999,5.510000,-30.000000,34.900002,1.250000,1,10
-26.500000,-12.700000,5.500000,15.500000,23.799999,5.510000,19.600000,39.700001,0.480000,1,13
-26.500000,-12.700000,5.500000,15.500000,23.799999,5.510000,25.430000,39.700001,1.250000,1,10
-26.500000,-12.700000,5.500000,15.500000,23.799999,5.510000,25.430000,39.700001,0.480000,1,16
-26.500000,-12.700000,5.500000,15.500000,23.799999,5.510000,25.430000,39.700001,1.250000,1,10
-26.500000,-12.700000,5.250000,15.500000,23.799999,5.510000,3.400000,39.700001,0.480000,1,13
-26.500000,-12.700000,4.760000,15.500000,26.700001,5.510000,25.430000,39.700001,1.250000,1,13
38.099998,3.400000,5.900000,15.500000,23.799999,5.510000,25.430000,39.700001,1.250000,1,13
-26.500000,-12.700000,5.500000,15.500000,23.799999,5.510000,25.430000,39.700001,1.250000,1,13
-26.500000,-12.700000,5.500000,15.500000,23.799999,5.510000,25.430000,39.700001,5.140000,1,10
-26.500000,-12.700000,5.500000,15.500000,23.799999,5.510000,25.430000,39.700001,0.480000,1,13
-26.500000,-12.700000,5.520000,15.500000,23.799999,5.510000,25.430000,39.700001,2.670000,1,13
-26.500000,-12.700000,5.500000,15.500000,23.799999,5.510000,19.600000,39.700001,0.480000,1,10
-26.500000,-12.700000,5.500000,15.500000,23.799999,5.510000,25.430000,39.700001,0.480000,1,10
-26.500000,-12.700000,5.500000,15.500000,23.799999,5.510000,25.430000,39.700001,1.250000,1,13
