ob1_x,ob1_y,ob1_rot,ob2_x,ob2_y,ob2_rot,ob3_x,ob3_y,ob3_rot,col,id
-39.570000,29.400000,2.310000,-9.160000,24.080000,1.880000,-30.530001,-4.010000,2.030000,1,13
38.660000,-3.200000,5.020000,25.850000,25.090000,1.350000,-10.770000,32.660000,1.000000,1,14
31.570000,15.870000,1.570000,-8.380000,26.750000,4.010000,-37.139999,38.730000,2.390000,1,13
-39.570000,29.400000,2.310000,-9.160000,24.080000,1.880000,-30.530001,-4.010000,2.030000,1,13
38.660000,-3.200000,5.020000,25.850000,25.090000,1.350000,-10.770000,32.660000,1.000000,1,14
-39.570000,-10.100000,2.310000,-9.160000,24.080000,1.880000,-37.139999,38.730000,2.390000,1,13
31.570000,15.870000,4.320000,-8.380000,29.500000,4.010000,-30.530001,-4.010000,2.030000,1,13
-39.570000,29.400000,2.350000,-9.160000,24.080000,1.880000,-30.530001,38.200001,2.030000,1,13
-39.570000,29.400000,2.310000,-9.160000,24.080000,1.880000,-30.530001,-4.010000,2.030000,1,13
15.800000,29.400000,2.310000,-9.160000,24.080000,1.880000,-30.530001,-4.010000,2.030000,1,13
-39.570000,29.400000,2.310000,-9.160000,24.080000,1.880000,-30.530001,-4.010000,2.030000,1,13
-39.570000,29.400000,2.310000,-9.160000,24.080000,1.880000,-30.530001,-4.010000,2.030000,1,13
38.660000,-3.200000,5.020000,25.850000,25.090000,1.350000,-10.770000,32.660000,1.000000,1,14
-39.570000,29.400000,1.260000,25.850000,25.090000,1.350000,-10.770000,32.660000,1.000000,1,14
38.660000,-3.200000,5.020000,-9.160000,24.080000,1.880000,-30.530001,-4.010000,2.030000,1,13
-39.570000,29.400000,5.290000,-9.160000,24.080000,1.880000,-30.530001,38.200001,2.030000,1,13
-39.570000,29.400000,2.350000,-9.160000,24.080000,1.880000,-30.530001,-4.010000,4.000000,1,13
-39.570000,29.400000,2.350000,-9.160000,24.080000,1.880000,-30.530001,-4.010000,2.030000,1,13
31.570000,15.870000,4.320000,-8.380000,29.500000,2.690000,-30.530001,38.200001,2.030000,1,13
-39.570000,29.400000,2.310000,-9.160000,24.080000,1.880000,-30.530001,-4.010000,2.030000,1,13
38.660000,-3.200000,5.020000,25.850000,25.090000,1.350000,-10.770000,32.660000,1.000000,1,14
-39.570000,6.100000,5.290000,-9.160000,24.080000,1.880000,-19.100000,38.200001,2.030000,1,13
-39.570000,29.400000,5.290000,-9.160000,24.080000,1.880000,-30.530001,38.200001,2.050000,1,13
-39.570000,29.400000,5.290000,-9.160000,24.080000,1.880000,-30.530001,-4.010000,2.030000,1,13
-39.570000,8.900000,2.310000,-9.160000,24.080000,0.690000,-30.530001,38.200001,2.030000,1,13
38.660000,-3.200000,5.120000,25.850000,25.090000,1.350000,-10.770000,32.660000,1.000000,1,14
38.660000,-3.200000,4.720000,25.850000,25.090000,1.350000,-10.770000,32.660000,1.000000,1,14
-39.570000,29.400000,2.310000,-9.160000,24.080000,1.880000,-30.530001,-4.010000,2.030000,1,13
38.660000,-3.200000,5.020000,25.850000,25.090000,1.350000,-10.770000,32.660000,1.000000,1,14
-39.570000,8.900000,2.310000,-9.160000,24.080000,4.860000,-30.530001,-4.010000,3.260000,1,13
-39.570000,-12.500000,5.290000,-9.160000,24.080000,0.690000,-30.530001,38.200001,2.030000,1,13
-39.570000,6.100000,5.290000,15.600000,25.090000,1.350000,-10.770000,32.660000,1.000000,1,14
-39.570000,29.400000,5.290000,-9.160000,24.080000,1.880000,-30.530001,-4.010000,2.030000,1,13
-39.570000,29.400000,1.800000,-9.160000,24.080000,1.880000,-30.530001,-4.010000,1.690000,1,13
-39.570000,29.400000,2.310000,-9.160000,24.080000,0.690000,-30.530001,38.200001,2.030000,1,13
-39.570000,8.900000,2.310000,-9.160000,24.080000,0.230000,-30.530001,-4.010000,2.030000,1,13
-39.570000,29.400000,2.310000,-9.160000,24.080000,1.880000,-30.530001,-4.010000,2.030000,1,13
38.660000,-3.200000,5.020000,25.850000,25.090000,1.350000,-10.770000,32.660000,1.000000,1,14
-39.570000,-12.500000,5.290000,-9.160000,24.080000,0.230000,-30.530001,-4.010000,1.840000,1,13
-41.900002,8.900000,2.310000,-9.160000,24.080000,0.690000,-30.530001,38.200001,2.030000,1,13
15.400000,29.400000,2.310000,-9.160000,24.080000,0.690000,-30.530001,-4.010000,2.030000,1,13
23.799999,29.400000,5.290000,-9.160000,24.080000,1.880000,-30.530001,-4.010000,1.690000,1,13
-39.570000,29.400000,1.800000,-9.160000,24.080000,1.880000,-30.530001,-4.010000,4.930000,1,13
-39.570000,29.400000,2.310000,-9.160000,24.080000,1.880000,-30.530001,-4.010000,3.260000,1,13
-39.570000,8.900000,2.310000,-12.600000,24.080000,4.860000,-30.530001,-4.010000,2.030000,1,13
-39.570000,29.400000,2.310000,-9.160000,24.080000,1.880000,-30.530001,-4.010000,2.030000,1,13
38.660000,-3.200000,5.020000,25.850000,25.090000,1.350000,-10.770000,32.660000,1.000000,1,14
-41.900002,8.900000,0.400000,-9.160000,24.080000,1.880000,-30.530001,-4.010000,3.260000,1,13
-39.570000,29.400000,2.310000,-9.160000,26.200001,0.690000,-30.530001,38.200001,0.860000,1,13
14.400000,29.400000,5.290000,-9.160000,24.080000,1.880000,28.000000,32.660000,1.000000,1,13
-41.900002,8.900000,2.310000,-9.160000,36.099998,0.690000,-30.530001,-4.010000,2.030000,1,13
-39.570000,29.400000,2.850000,-9.160000,24.080000,1.880000,-32.599998,38.200001,2.030000,1,13
16.500000,29.400000,2.310000,-9.160000,24.080000,1.880000,-30.530001,-4.010000,1.690000,1,13
23.799999,42.000000,5.290000,-20.600000,24.080000,1.880000,-30.530001,-4.010000,3.260000,1,13
-39.570000,29.400000,2.310000,-9.160000,24.080000,1.880000,-30.530001,-4.010000,2.030000,1,13
38.660000,-3.200000,5.020000,25.850000,25.090000,1.350000,-10.770000,32.660000,1.000000,1,14
14.400000,29.400000,3.250000,-9.160000,24.080000,1.880000,-30.530001,-4.010000,2.030000,1,13
22.200001,42.000000,5.290000,-20.600000,24.080000,1.880000,-30.530001,-4.010000,2.030000,1,13
-39.570000,29.400000,2.310000,-9.160000,24.080000,1.880000,-30.530001,-4.010000,3.260000,1,13
-41.900002,8.900000,0.400000,-9.160000,24.080000,1.880000,-30.530001,-4.010000,1.850000,1,13
-23.900000,29.400000,2.310000,-9.160000,24.080000,1.880000,-30.530001,-4.010000,3.260000,1,13
14.400000,29.400000,5.290000,-9.160000,26.200001,1.470000,-30.530001,38.200001,0.860000,1,13
-39.570000,29.400000,2.310000,-9.160000,33.200001,1.880000,28.000000,32.660000,3.340000,1,13
-39.570000,29.400000,2.310000,-9.160000,24.080000,1.880000,-30.530001,-4.010000,2.030000,1,13
38.660000,-3.200000,5.020000,25.850000,25.090000,1.350000,-10.770000,32.660000,1.000000,1,14
14.400000,29.400000,5.290000,-9.160000,26.200001,1.470000,-30.530001,-4.010000,2.050000,1,13
-41.900002,8.900000,0.400000,-9.160000,24.080000,1.880000,-30.530001,38.200001,0.860000,1,13
14.400000,29.400000,1.850000,-9.160000,26.200001,1.470000,-30.530001,-4.010000,3.260000,1,13
-23.900000,29.400000,2.310000,-9.160000,24.080000,1.880000,-30.530001,38.200001,0.860000,1,13
-41.900002,8.900000,1.110000,-9.160000,24.080000,1.880000,-30.530001,-4.010000,2.030000,1,13
-39.570000,29.400000,2.310000,-9.160000,24.080000,1.880000,-30.530001,-4.010000,1.850000,1,13
22.200001,42.000000,5.290000,-9.160000,24.080000,1.880000,-30.530001,-4.010000,2.030000,1,13
-39.570000,29.400000,2.310000,-9.160000,24.080000,1.880000,-30.530001,-4.010000,2.030000,1,13
38.660000,-3.200000,5.020000,25.850000,25.090000,1.350000,-10.770000,32.660000,1.000000,1,14
14.800000,29.400000,5.290000,-9.160000,24.080000,1.880000,-30.530001,-4.010000,2.030000,1,13
-41.900002,8.900000,1.110000,-9.160000,26.200001,1.470000,-30.530001,-4.010000,2.050000,1,13
14.400000,29.400000,0.620000,-9.160000,26.200001,1.470000,-30.530001,-4.010000,3.260000,1,13
14.400000,29.400000,1.850000,-9.160000,26.200001,1.470000,-30.530001,-4.010000,3.260000,1,13
-41.900002,8.900000,0.400000,-9.160000,26.200001,1.470000,-30.530001,-4.010000,3.260000,1,13
14.400000,29.400000,1.850000,-9.160000,24.080000,1.880000,-38.700001,38.200001,4.760000,1,13
35.500000,29.400000,2.310000,-9.160000,24.080000,1.880000,-30.530001,38.200001,0.860000,1,13
-41.900002,41.900002,0.400000,-9.160000,24.080000,2.300000,-30.530001,-4.010000,1.850000,1,13
-39.570000,29.400000,2.310000,-9.160000,24.080000,1.880000,-30.530001,-4.010000,2.030000,1,13
38.660000,-3.200000,5.020000,25.850000,25.090000,1.350000,-10.770000,32.660000,1.000000,1,14
-41.900002,41.900002,1.060000,-9.160000,26.200001,1.470000,-30.530001,-4.010000,3.260000,1,13
24.000000,4.600000,0.400000,-9.160000,26.200001,1.470000,-30.530001,-4.010000,3.260000,1,13
-41.900002,-2.700000,0.400000,-9.160000,26.200001,4.840000,-30.530001,-4.010000,3.260000,1,13
31.799999,41.900002,0.400000,-9.160000,24.080000,5.970000,-30.530001,-4.010000,3.260000,1,13
14.400000,29.400000,1.790000,-9.160000,26.200001,1.470000,-30.530001,-4.010000,1.850000,1,13
14.400000,29.400000,4.990000,-9.160000,24.080000,1.880000,-30.530001,-7.200000,0.860000,1,13
