-24.190001;-4.840000;0.760000,-22.160000;18.500000;3.310000,-32.009998;29.820000;2.480000,0,-1,0.8
-23.990000;-5.040000;0.760000,-22.160000;18.500000;3.310000,-32.009998;29.820000;2.480000,0,-1,0.8
-26.330000;0.280000;5.050000,22.920000;31.600000;5.840000,-29.049999;19.830000;3.220000,0,-1,0.7
-26.330000;0.280000;5.050000,22.920000;31.600000;5.840000,-29.350000;20.129999;3.220000,0,-1,0.7
22.450001;44.410000;0.090000,44.380001;19.190001;4.570000,19.240000;29.010000;2.740000,0,-1,0.1
22.450001;44.410000;0.090000,43.480000;18.290001;4.570000,19.240000;29.010000;2.740000,0,-1,0.1
21.549999;43.509998;0.090000,43.480000;18.290001;4.570000,19.240000;29.010000;2.740000,0,-1,0.1
22.450001;42.610001;0.090000,43.480000;18.290001;4.570000,19.240000;29.010000;2.740000,0,-1,0.1
23.350000;43.509998;0.090000,43.480000;18.290001;4.570000,19.240000;29.010000;2.740000,1,16,0.1
-29.940001;-9.230000;3.410000,4.890000;36.720001;2.750000,-39.330002;33.959999;0.770000,1,16,0.5
-29.940001;-9.230000;3.410000,5.390000;37.220001;2.750000,-39.330002;33.959999;0.770000,0,-1,0.5
-29.940001;-9.230000;3.410000,5.390000;37.220001;2.750000,-39.830002;33.459999;0.770000,0,-1,0.5
7.610000;39.959999;1.860000,-19.090000;33.580002;2.430000,20.670000;27.459999;1.810000,1,14,0
7.610000;39.959999;1.860000,-19.090000;33.580002;2.430000,19.670000;28.459999;1.810000,0,-1,0
7.610000;39.959999;1.860000,-19.090000;33.580002;2.430000,20.670000;27.459999;1.810000,1,14,0
7.610000;39.959999;1.860000,-18.090000;34.580002;2.430000,20.670000;27.459999;1.810000,1,14,0
7.610000;39.959999;1.860000,-19.090000;33.580002;2.430000,20.670000;27.459999;1.810000,1,14,0
-44.910000;19.260000;5.130000,-26.200001;44.740002;2.560000,38.740002;-2.040000;3.050000,1,14,0.4
-44.310001;18.660000;5.130000,-26.200001;44.740002;2.560000,38.740002;-2.040000;3.050000,1,14,0.4
-44.910000;19.260000;5.130000,-26.200001;44.740002;2.560000,38.740002;-2.040000;3.050000,1,14,0.4
7.610000;39.959999;1.860000,-19.090000;33.580002;2.430000,20.670000;27.459999;1.810000,1,16,0
7.610000;39.959999;1.860000,-19.090000;33.580002;2.430000,21.670000;28.459999;1.810000,1,16,0
6.610000;38.959999;1.860000,-19.090000;33.580002;2.430000,21.670000;28.459999;1.810000,0,-1,0
6.610000;38.959999;1.860000,-19.090000;33.580002;2.430000,22.670000;27.459999;1.810000,0,-1,0
6.610000;38.959999;1.860000,-19.090000;33.580002;2.430000,23.670000;28.459999;1.810000,0,-1,0
-44.910000;19.260000;5.130000,-26.200001;44.740002;2.560000,38.740002;-2.040000;3.050000,1,14,0.4
-44.910000;19.260000;5.130000,-26.200001;44.740002;2.560000,39.340000;-2.640000;3.050000,1,14,0.4
-44.910000;19.260000;5.130000,-25.600000;44.139999;2.560000,39.340000;-2.640000;3.050000,1,14,0.4
8.200000;39.959999;1.860000,-19.090000;33.580002;2.430000,20.670000;27.459999;1.810000,1,16,0.1
7.300000;40.860001;1.860000,-19.090000;33.580002;2.430000,20.670000;27.459999;1.810000,1,14,0.1
