ob1_x,ob1_y,ob1_rot,ob2_x,ob2_y,ob2_rot,ob3_x,ob3_y,ob3_rot,col,id
-28.309999,38.910000,2.960000,28.490000,41.680000,0.560000,35.919998,19.190001,3.810000,0,-1
-39.400002,39.630001,0.650000,28.680000,31.040001,5.560000,-32.799999,29.450001,0.540000,0,-1
29.170000,21.530001,3.980000,-27.260000,-4.500000,5.240000,3.020000,36.689999,4.570000,0,-1
7.080000,38.900002,4.730000,35.570000,16.490000,5.170000,31.000000,28.959999,1.930000,0,-1
-4.540000,41.779999,2.240000,-17.059999,35.139999,2.870000,-42.599998,11.570000,1.430000,0,-1
38.840000,5.220000,4.250000,-40.529999,14.990000,0.290000,-2.640000,32.599998,5.890000,0,-1
-39.349998,8.240000,5.380000,-44.540001,36.060001,3.460000,-20.990000,39.970001,2.150000,0,-1
35.480000,16.400000,5.010000,-26.969999,42.529999,2.160000,-39.570000,31.240000,5.020000,0,-1
-44.590000,27.309999,0.580000,30.629999,29.400000,0.350000,42.200001,-12.410000,3.630000,0,-1
-31.040001,-10.480000,0.030000,33.130001,25.459999,5.510000,25.430000,38.509998,1.580000,0,-1
-28.309999,38.910000,2.960000,28.490000,41.680000,0.560000,35.919998,19.190001,3.810000,0,-1
-39.400002,39.630001,0.650000,28.680000,31.040001,5.560000,-32.799999,29.450001,0.540000,0,-1
-31.040001,-10.480000,0.030000,43.400002,25.459999,5.510000,25.430000,38.509998,1.580000,0,-1
-31.040001,0.100000,0.030000,33.130001,25.459999,5.510000,25.430000,38.509998,1.580000,0,-1
-31.040001,42.099998,0.030000,33.130001,25.459999,5.510000,25.430000,38.509998,1.580000,0,-1
-31.040001,-10.480000,0.030000,33.130001,25.459999,5.510000,22.600000,38.509998,1.580000,0,-1
-31.040001,-10.480000,0.030000,33.130001,25.459999,5.510000,25.430000,38.509998,1.580000,0,-1
-31.040001,-10.480000,0.030000,33.130001,25.459999,5.510000,25.430000,38.509998,1.580000,0,-1
-31.040001,-10.480000,0.030000,33.130001,25.459999,5.510000,-5.500000,38.509998,1.580000,0,-1
-26.500000,-10.480000,0.030000,33.130001,25.459999,5.510000,25.430000,38.509998,1.580000,0,-1
-28.309999,38.910000,2.960000,28.490000,41.680000,0.560000,35.919998,19.190001,3.810000,0,-1
-39.400002,39.630001,0.650000,28.680000,31.040001,5.560000,-32.799999,29.450001,0.540000,0,-1
-26.500000,-10.480000,0.030000,33.130001,25.459999,2.030000,25.430000,38.509998,1.580000,0,-1
-26.500000,-10.480000,0.030000,28.600000,25.459999,5.510000,25.430000,38.509998,1.580000,0,-1
-26.500000,-10.480000,0.030000,33.130001,17.400000,5.510000,25.430000,38.509998,1.580000,0,-1
-26.500000,-10.480000,0.030000,33.130001,25.459999,0.640000,25.430000,38.509998,1.580000,0,-1
-26.500000,17.500000,0.030000,33.130001,25.459999,5.510000,25.430000,38.509998,1.580000,0,-1
-26.500000,-9.100000,0.030000,33.130001,25.459999,5.510000,25.430000,38.509998,1.580000,0,-1
-26.500000,-10.480000,0.030000,33.130001,25.459999,5.480000,25.430000,38.509998,1.580000,0,-1
-26.500000,-10.480000,0.030000,33.130001,25.459999,5.510000,25.430000,39.700001,1.580000,0,-1
-28.309999,38.910000,2.960000,28.490000,41.680000,0.560000,35.919998,19.190001,3.810000,0,-1
-39.400002,39.630001,0.650000,28.680000,31.040001,5.560000,-32.799999,29.450001,0.540000,0,-1
-26.500000,-10.480000,0.030000,33.130001,25.459999,5.510000,25.430000,39.700001,1.580000,0,-1
-26.500000,-10.480000,0.030000,33.130001,25.459999,5.510000,25.430000,39.700001,1.580000,0,-1
-26.500000,-10.480000,3.780000,33.130001,25.459999,5.510000,25.430000,39.700001,2.060000,0,-1
-26.500000,-10.480000,0.030000,33.130001,25.459999,5.510000,7.400000,39.700001,1.580000,0,-1
-26.500000,-10.480000,0.030000,33.130001,25.459999,5.510000,25.430000,39.700001,1.580000,0,-1
-26.500000,-10.480000,0.030000,33.130001,25.459999,3.590000,25.430000,39.700001,1.580000,0,-1
-26.500000,-10.480000,0.030000,33.130001,25.459999,5.510000,-6.800000,39.700001,1.580000,0,-1
-26.500000,-10.480000,0.030000,15.500000,25.459999,5.510000,25.430000,39.700001,1.580000,0,-1
-28.309999,38.910000,2.960000,28.490000,41.680000,0.560000,35.919998,19.190001,3.810000,0,-1
-26.500000,-10.480000,0.030000,15.500000,25.459999,5.510000,-36.000000,39.700001,1.580000,0,-1
-26.500000,-10.480000,0.030000,-31.799999,25.459999,5.510000,25.430000,39.700001,1.580000,0,-1
-26.500000,-10.480000,0.030000,38.000000,25.459999,5.510000,25.430000,39.700001,1.580000,0,-1
-26.500000,-10.480000,2.760000,15.500000,25.459999,5.510000,25.430000,39.700001,1.580000,0,-1
-26.500000,-10.480000,0.030000,15.500000,25.459999,5.510000,25.430000,39.700001,1.580000,0,-1
-26.500000,-10.480000,0.030000,15.500000,25.459999,4.140000,25.430000,39.700001,1.580000,0,-1
-26.500000,-10.480000,0.030000,15.500000,25.500000,5.510000,25.430000,39.700001,1.580000,0,-1
-26.500000,-10.480000,0.030000,15.500000,25.459999,3.410000,25.430000,39.700001,1.580000,0,-1
-26.500000,-10.480000,0.030000,15.500000,25.459999,5.510000,25.430000,44.700001,1.580000,0,-1
-26.500000,-10.480000,5.700000,15.500000,25.459999,3.450000,25.430000,39.700001,4.220000,0,-1
-26.500000,-10.480000,0.030000,-42.400002,25.459999,5.510000,24.100000,39.700001,1.580000,0,-1
-26.500000,-10.480000,5.500000,-42.599998,25.459999,4.140000,25.430000,39.700001,4.220000,0,-1
-26.500000,32.400002,5.700000,15.500000,25.459999,4.140000,25.430000,37.299999,4.220000,0,-1
-26.500000,-10.480000,5.700000,15.500000,25.459999,5.510000,25.430000,39.700001,1.580000,0,-1
-26.299999,-10.480000,5.500000,15.500000,25.459999,5.510000,25.430000,39.700001,3.820000,0,-1
-26.500000,27.600000,1.280000,15.500000,25.459999,1.040000,25.430000,39.700001,1.580000,0,-1
-26.500000,-10.480000,5.700000,15.500000,25.459999,5.510000,25.430000,39.700001,1.580000,0,-1
-26.500000,-10.480000,5.700000,15.500000,25.459999,5.510000,25.430000,39.700001,1.580000,0,-1
-26.500000,-10.480000,4.520000,15.500000,25.459999,5.510000,44.299999,42.000000,1.580000,0,-1
