x,y,radius,num_samples
28.61389522084369,14.34724558560795,8.588730403378975,364
-10.157459286644958,27.527263801302936,7.356651792738195,277
35.724337527272716,3.9233506493506667,4.225843172560056,351
13.49108107722007,27.829807119691118,5.153779041098701,234
