x,y,risk
34.91,6.03,0.8980392156862745
23.950001,21.379999,0.9467455621301775
34.91,6.03,0.8980392156862745
18.26,21.51,0.9467455621301775
18.26,21.51,0.9467455621301775
23.950001,21.379999,0.9467455621301775
34.91,6.03,0.8980392156862745
34.91,6.03,0.8980392156862745
23.950001,21.379999,0.9467455621301775
34.91,6.03,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,6.03,0.8980392156862745
18.26,21.51,0.9467455621301775
34.91,6.03,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,6.03,0.8980392156862745
18.26,21.51,0.9467455621301775
34.91,6.03,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,6.03,0.8980392156862745
18.26,21.51,0.9467455621301775
34.91,6.03,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,8.3,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,16.299999,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,16.299999,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,1.0,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,2.6,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,6.03,0.8980392156862745
38.5,6.03,0.8980392156862745
34.91,2.6,0.8980392156862745
34.91,2.0,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,2.6,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,9.3,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,22.200001,0.9467455621301775
34.91,-9.6,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,6.03,0.8980392156862745
34.91,7.4,0.8980392156862745
34.91,7.4,0.8980392156862745
