ob1_x,ob1_y,ob1_rot,ob2_x,ob2_y,ob2_rot,ob3_x,ob3_y,ob3_rot,col,id
21.059999,40.990002,5.400000,-41.709999,15.670000,2.160000,12.620000,29.889999,5.120000,1,-1
-23.350000,25.190001,4.550000,-6.230000,28.860001,0.870000,-16.690001,44.430000,4.430000,1,13
15.190000,39.959999,1.820000,-37.439999,8.580000,2.780000,-39.389999,-3.620000,5.670000,1,-1
-23.350000,25.190001,4.550000,-6.230000,28.860001,0.870000,-16.690001,44.430000,4.430000,1,13
21.059999,21.400000,3.030000,-37.439999,8.580000,2.780000,-39.389999,-3.620000,5.670000,1,12
-23.350000,25.190001,4.550000,-6.230000,28.860001,0.870000,-16.690001,44.430000,4.430000,1,13
21.059999,21.400000,3.030000,-37.439999,8.580000,2.780000,-39.389999,-3.620000,5.670000,1,12
21.059999,21.400000,3.030000,-37.439999,40.299999,2.300000,-16.690001,44.430000,4.430000,1,-1
21.059999,21.400000,3.030000,-42.799999,8.580000,2.780000,-16.690001,44.430000,4.430000,1,12
21.059999,21.400000,3.030000,-6.230000,28.860001,0.490000,-16.690001,44.430000,4.430000,1,12
-23.350000,25.190001,4.550000,-6.230000,28.860001,0.870000,-16.690001,44.430000,4.430000,1,10
21.059999,21.400000,3.030000,-37.439999,8.580000,2.780000,-39.389999,-3.620000,5.670000,1,12
21.059999,21.400000,3.030000,-37.439999,40.299999,2.300000,-16.690001,44.430000,4.430000,1,12
21.059999,21.400000,3.030000,37.799999,8.580000,2.780000,-16.690001,44.430000,4.430000,1,12
21.059999,21.400000,4.610000,-37.439999,8.580000,2.780000,-16.690001,44.430000,4.430000,1,12
21.059999,21.400000,3.030000,-6.230000,28.860001,3.240000,-16.690001,44.430000,4.430000,1,12
21.059999,21.400000,3.030000,-37.439999,8.580000,2.780000,-39.389999,-3.620000,5.670000,1,12
21.059999,21.400000,3.030000,-37.439999,40.299999,2.300000,-16.690001,44.430000,4.430000,1,12
21.059999,21.400000,3.030000,37.799999,8.580000,2.430000,-16.690001,44.430000,4.430000,1,12
-19.000000,21.400000,5.030000,-6.230000,28.860001,3.240000,-16.690001,44.430000,4.430000,1,12
21.059999,21.400000,3.030000,-37.439999,8.580000,2.780000,-16.690001,44.430000,4.430000,1,12
21.059999,21.400000,3.780000,37.799999,8.580000,2.780000,-39.389999,-3.620000,5.670000,1,12
21.059999,21.400000,1.810000,-37.439999,40.299999,2.300000,-16.690001,44.430000,4.430000,1,12
21.059999,21.400000,5.350000,37.799999,8.580000,3.940000,-39.389999,-3.620000,5.670000,1,12
21.059999,21.400000,3.030000,-37.439999,8.580000,2.780000,-39.389999,-3.620000,5.670000,1,12
21.059999,21.400000,3.030000,-37.439999,40.299999,2.300000,-16.690001,44.430000,4.430000,1,12
-19.000000,21.400000,5.030000,-37.439999,8.580000,2.240000,-39.389999,-3.620000,5.670000,1,12
21.059999,21.400000,3.030000,-6.230000,28.860001,3.240000,-16.690001,44.430000,4.430000,1,12
-6.600000,21.400000,3.030000,-37.439999,8.580000,2.780000,-16.690001,44.430000,4.430000,1,12
21.059999,21.400000,3.030000,-37.439999,8.580000,2.780000,-39.389999,-3.620000,5.670000,1,12
21.059999,21.400000,3.030000,-37.439999,40.299999,2.300000,-16.690001,44.430000,4.430000,1,12
21.059999,21.400000,3.030000,-37.439999,-7.400000,2.780000,-16.690001,44.430000,4.430000,1,12
21.059999,21.400000,3.030000,-38.299999,28.860001,3.240000,-16.690001,44.430000,4.430000,1,12
21.059999,21.400000,3.030000,-37.439999,26.900000,2.300000,-39.389999,-3.620000,5.670000,1,12
21.059999,21.400000,3.030000,-37.439999,8.580000,2.780000,-16.690001,44.430000,4.430000,1,12
21.059999,21.400000,3.030000,-37.439999,8.580000,2.780000,-39.389999,-3.620000,5.670000,1,12
21.059999,21.400000,3.030000,-37.439999,40.299999,2.300000,-16.690001,44.430000,4.430000,1,-1
21.059999,21.400000,3.030000,-37.439999,-7.400000,2.780000,-16.690001,44.430000,4.430000,1,12
21.059999,21.400000,3.030000,-37.439999,8.580000,3.570000,-39.389999,-3.620000,5.670000,1,12
21.059999,21.400000,3.030000,-3.400000,40.299999,2.700000,-16.690001,44.430000,4.430000,1,12
21.059999,21.400000,3.030000,-37.439999,40.299999,2.300000,-16.690001,44.430000,4.430000,1,12
21.059999,21.400000,3.030000,-37.439999,40.299999,1.630000,-16.690001,44.430000,4.430000,1,12
21.059999,21.400000,3.030000,-37.439999,8.580000,2.780000,-39.389999,-3.620000,5.670000,1,12
21.059999,21.400000,3.030000,-37.439999,40.299999,2.300000,-16.690001,44.430000,4.430000,1,10
21.059999,21.400000,1.890000,-3.400000,40.299999,2.700000,-16.690001,44.430000,4.430000,1,12
21.059999,21.400000,3.030000,-37.439999,8.580000,2.780000,-16.690001,44.430000,4.430000,1,-1
21.059999,21.400000,4.090000,1.100000,40.299999,2.300000,-39.389999,-3.620000,5.670000,1,12
21.059999,21.400000,3.030000,-37.439999,40.299999,4.840000,-16.690001,44.430000,4.430000,1,12
21.059999,21.400000,3.030000,27.600000,40.299999,3.710000,-16.690001,44.430000,4.430000,1,12
21.059999,21.400000,3.030000,-37.439999,40.299999,2.300000,-16.690001,44.430000,4.430000,1,12
21.059999,21.400000,3.030000,-37.439999,8.580000,2.780000,-16.690001,44.430000,4.430000,1,12
21.059999,21.400000,5.350000,27.600000,40.299999,1.670000,-16.690001,44.430000,4.430000,1,-1
21.059999,21.400000,4.090000,-3.400000,40.299999,5.170000,-16.690001,44.430000,4.430000,1,12
