ob1_x,ob1_y,ob1_rot,ob2_x,ob2_y,ob2_rot,ob3_x,ob3_y,ob3_rot,col,id
-24.750000,34.380001,3.880000,43.299999,31.450001,1.090000,11.540000,30.110001,2.620000,1,14
27.150000,9.810000,0.650000,36.580002,-11.530000,4.030000,37.939999,27.680000,4.850000,1,12
19.700001,18.799999,2.660000,23.860001,5.290000,1.740000,-39.450001,35.040001,2.300000,1,12
-24.750000,34.380001,3.880000,43.299999,31.450001,1.090000,11.540000,30.110001,2.620000,1,14
27.150000,9.810000,0.650000,36.580002,-11.530000,4.030000,37.939999,27.680000,4.850000,1,12
19.700001,18.799999,3.670000,23.860001,5.290000,4.710000,-39.450001,35.040001,2.300000,1,12
19.700001,18.799999,2.660000,23.860001,5.290000,1.740000,-39.450001,15.900000,2.300000,1,12
27.150000,9.810000,0.650000,43.299999,31.450001,3.870000,11.540000,30.110001,2.620000,1,14
27.150000,9.810000,0.650000,-26.799999,-11.530000,4.030000,-39.450001,35.040001,2.300000,1,12
19.700001,18.799999,5.000000,23.860001,5.290000,1.740000,-39.450001,35.040001,2.300000,1,12
19.700001,18.799999,2.660000,23.860001,5.290000,3.220000,-39.450001,35.040001,2.300000,1,12
-24.750000,34.380001,3.880000,43.299999,31.450001,1.090000,11.540000,30.110001,2.620000,1,14
27.150000,9.810000,0.650000,36.580002,-11.530000,4.030000,37.939999,27.680000,4.850000,1,12
-12.900000,18.799999,5.320000,23.860001,5.290000,1.740000,11.540000,30.110001,2.620000,1,12
-24.750000,34.380001,3.880000,-5.400000,31.450001,1.090000,-39.450001,35.040001,2.300000,1,13
22.100000,34.380001,0.820000,43.299999,31.450001,3.870000,11.540000,30.110001,2.620000,1,14
27.150000,9.810000,0.650000,43.299999,31.450001,1.090000,11.540000,30.110001,5.340000,1,14
19.700001,18.799999,2.660000,23.860001,5.290000,1.740000,-39.450001,-6.900000,2.300000,1,12
19.700001,18.799999,3.670000,23.860001,5.290000,4.710000,-39.450001,15.900000,2.790000,1,12
